1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999985607493869777e-01,8.466314853464875778e-01,7.245467184940088679e-01,6.216872521677875296e-01,6.768942244407594178e-01,6.387914339478654169e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.493257411758901032e-01,7.461231070651750397e-01,6.407333915670576641e-01,7.000481153314486171e-01,6.852063249128659272e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.999997815428595116e-01,9.999999743017264908e-01,8.521843034495916180e-01,8.097427865123864033e-01,6.481050652210026408e-01,6.801125975368518262e-01,6.461874088259113025e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.997022352069977469e-01,9.999998843429009909e-01,9.151248482800133921e-01,7.277847791584088899e-01,6.383806942420439112e-01,6.844154267242674727e-01,6.663978012029863063e-01
1.000000000000000000e+00,9.999991519397470885e-01,9.999491054901209486e-01,9.999999743020286935e-01,9.060794429208609557e-01,7.168755551373602319e-01,7.052749005151223161e-01,6.919274553438765629e-01,6.327113168138542854e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.999908901215935897e-01,9.999997815377810184e-01,8.746337690352981031e-01,8.442675716855890800e-01,9.173250805910977412e-01,6.898153987908174356e-01,6.468938196559410603e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.999895024451979086e-01,9.999600250386401212e-01,8.353303179106917886e-01,7.208628080273937755e-01,6.641663203511934954e-01,6.750506341294546520e-01,6.834528489846977140e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.999984324053172724e-01,1.000000000000000000e+00,8.661810245172150147e-01,7.376149104007645452e-01,8.312622947997125866e-01,6.699801747798195262e-01,6.649320843070872789e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.999971989077692802e-01,9.999972246343918902e-01,1.000000000000000000e+00,7.356056202334778638e-01,6.439733149695630043e-01,6.722036021333525069e-01,6.607232075285024431e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.999990234339236617e-01,9.999987408047912307e-01,8.902417548658967394e-01,7.622594219515923530e-01,9.846466546663072972e-01,6.860205845347960851e-01,6.680792553497676423e-01
